hash,count
3635132,1
78013,1
121066,1
848751770,1
-1145839512,1
-1505056762,1
121526345,1
3703441,1
1957703945,1
-1548470597,1
2709,1
-600080246,1
115049,1
-105783403,1
102718152,1
-1761949140,1
87134620,1
4221071,1
128665,1
34799259,1
140227370,1
-1196509658,1
102724885,1
-1811750569,1
-610137207,1
-1049278066,1
1040354651,1
21107115,1
-372474072,1
3994915,1
3646022,1
-1348719387,1
809351482,1
490343895,1
1392292350,1
-2116236429,1
3901304,1
119971289,1
841091072,1
-378515415,1
1554728314,1
82885,1
140533327,1
-293332923,1
-1030348719,1
-1740907354,1
-1745150294,1
121045,1
351860322,1
-2027907266,1
361939908,1
3810955,1
497883052,1
123821071,1
139308592,1
121261783,1
1645035508,1
3783782,1
3674596,1
3630973,1
338977251,1
-1819116186,1
3437,1
-604321716,1
-293618558,1
2106161121,1
140674357,1
-658341152,1
121257063,1
102583855,1
144742438,1
-1261810088,1
117233,1
-174878354,1
-174624432,1
133375429,1
4041944,1
123393677,1
4257097,1
132406615,1
-1630731064,1
3689046,1
1349477485,1
285318954,1
2060571905,1
138796483,1
-857800076,1
1689885082,1
-2122555826,1
-82064983,1
340170810,1
600282483,1
139305292,1
-595639206,1
1979853217,1
3711354,1
145339673,1
4286411,1
133317437,1
501242621,1
2633930,1
121616294,1
481397774,1
2640444,1
94936910,1
140662905,1
-2053990498,1
2006976385,1
1966798819,1
389616267,1
119110981,1
2460557,1
1005177827,1
-583883148,1
2604508,1
-1275415140,1
2677,1
2773436,1
-301452419,1
470269470,1
1247929677,1
4386008,1
119253289,1
136440350,1
101272188,1
121400675,1
-96296034,1
482706309,1
4026497,1
-878131265,1
-2063342948,1
1791584548,1
234528243,1
-1975688211,1
-223007481,1
125170091,1
600033102,1
135206,1
-351314612,1
347390833,1
82587815,1
4012318,1
877507603,1
-1172916382,1
1465720446,1
2255,1
-1911172385,1
-336161135,1
-1579870260,1
86080,1
100358,1
112201,1
122473,1
840150164,1
-257623479,1
-1420601789,1
1601797116,1
2249,1
137051114,1
116138,1
3968828,1
308852258,1
133385705,1
-1616234151,1
81098,1
348394807,1
114525,1
99130938,1
141181889,1
-540840413,1
-1751856208,1
873407518,1
110505,1
347054583,1
88997986,1
-1913275113,1
128197546,1
4005986,1
3146816,1
357671921,1
94814972,1
-943476522,1
-1236279748,1
2809372,1
1802345154,1
-873981745,1
1421364216,1
1602194249,1
351860084,1
126356243,1
3721298,1
-174633264,1
1836533022,1
481398259,1
4263905,1
117035,1
3631391,1
324454347,1
485811592,1
-1214048839,1
-284775799,1
16596457,1
1705455132,1
136932129,1
368127949,1
-1089904323,1
4048060,1
-323762870,1
119061639,1
60368712,1
4265914,1
3107423,1
-643326822,1
2134088841,1
-1107123285,1
130029988,1
120552779,1
-1516055364,1
141686627,1
126055198,1
230655652,1
1678679641,1
875805659,1
145241635,1
-1701724586,1
3832600,1
145023385,1
2517084,1
3107401,1
333144871,1
-1911172391,1
-139945205,1
135216,1
3596391,1
121638341,1
4006036,1
77617,1
497847119,1
73369,1
-111030205,1
119410,1
119103021,1
3783591,1
-621836066,1
179716916,1
145848688,1
1185511010,1
132879070,1
4026698,1
100368,1
2127354481,1
-323950410,1
4134242,1
-1613159438,1
-467949930,1
-174204987,1
-375845193,1
3112870,1
1217559816,1
-167312874,1
-320885950,1
309794885,1
-2019577192,1
4205951,1
96263424,1
2809076,1
1216319145,1
3076934,1
-1458780842,1
136432395,1
3811051,1
3646278,1
491159985,1
-940880135,1
4242125,1
132201513,1
-595661947,1
3971,1
-228172505,1
122671,1
147616738,1
289923586,1
87020322,1
82385,1
3071087,1
93817,1
-542751761,1
-964596792,1
-284608561,1
342970396,1
-1272878274,1
79890839,1
1589646019,1
97896924,1
-1157546009,1
86915912,1
83447446,1
88406572,1
3107511,1
76497,1
328929875,1
238566369,1
1069216978,1
1436499448,1
-1537191153,1
651108388,1
2557020,1
-1329427810,1
-51509397,1
-925461400,1
-216807185,1
11740412,1
-1032317222,1
944699661,1
3999452,1
-63844691,1
1771779320,1
3132568,1
-336101160,1
119420054,1
109667266,1
1019203342,1
607243858,1
-1509826245,1
-1442704980,1
1222629803,1
1483221237,1
-1941593764,1
-257974466,1
-1833152862,1
-1260301738,1
1687995039,1
989329778,1
3667274,1
127452833,1
138331719,1
4221369,1
380444722,1
141310394,1
-186792502,1
4077878,1
420947338,1
88105721,1
-888596610,1
465590736,1
2712140,1
-942957930,1
3635123,1
119283791,1
124561075,1
-1954866594,1
866996247,1
-313743028,1
3790124,1
141418145,1
140782160,1
1602194415,1
-761172591,1
-51592599,1
2818517,1
2026679023,1
583578312,1
3793486,1
140515529,1
-737140235,1
4206394,1
125174057,1
145027679,1
3721166,1
834364307,1
-1298230440,1
-1323336732,1
91054092,1
220015354,1
965831401,1
120226370,1
82276898,1
75190,1
82477137,1
-4702072,1
2044670263,1
-2106502698,1
27093238,1
120088,1
959097338,1
124562164,1
3885715,1
126269119,1
1290124862,1
4052813,1
3883,1
136437130,1
1301828305,1
140002148,1
-1373594897,1
-1563272691,1
326622546,1
-1580056350,1
107292176,1
-121262463,1
88247,1
140519520,1
67401484,1
1471854365,1
-373664217,1
121023377,1
2553218,1
1710833149,1
-971589564,1
-978644073,1
-1536926063,1
-449152213,1
4241855,1
-962408990,1
2700754,1
3819726,1
238505583,1
4250501,1
876049307,1
3100517,1
135972109,1
2015683748,1
-980692225,1
-1239179949,1
134335953,1
-771070941,1
119195,1
21043843,1
4026635,1
-1461173048,1
1376563284,1
3761712,1
121738850,1
-322082405,1
-249198896,1
82383031,1
272457438,1
-1107831656,1
121633851,1
139979389,1
3143357,1
309116871,1
187963887,1
-360034885,1
2855392,1
4293470,1
-801669914,1
-71880988,1
124866505,1
-895576906,1
-377756432,1
1786837882,1
121738387,1
90403182,1
-1499087537,1
142040629,1
-1291363509,1
-1383867372,1
839415976,1
140782159,1
-1593450716,1
1786760263,1
-184228443,1
1462673783,1
375413460,1
97425,1
-1478147742,1
-1858936270,1
3092102,1
94921777,1
-632861580,1
3107348,1
-1954042760,1
84970788,1
127662425,1
112466,1
120106118,1
4120297,1
130790119,1
-228004784,1
121517462,1
95250,1
4389800,1
121020097,1
83073905,1
-2017831801,1
3825965,1
122920260,1
-1417505342,1
996687030,1
2061001255,1
81982,1
-926063184,1
-1869205791,1
144738583,1
141664891,1
4005449,1
-1648744782,1
-1825054971,1
3962978,1
-1911404109,1
319147469,1
88721,1
-293613048,1
-2083313314,1
1602885379,1
3829439,1
999859404,1
1137850533,1
2696507,1
286191800,1
1786586323,1
89004146,1
1083987866,1
134194351,1
144733693,1
3646577,1
-174568535,1
1952836879,1
-1997684452,1
102193025,1
1899344195,1
4257512,1
896765790,1
-1957709379,1
2222,1
87633,1
-1083770456,1
78919,1
3071412,1
434661015,1
88607,1
2604304,1
102170085,1
80894,1
93731617,1
-907649840,1
-1030281201,1
95077504,1
-1342503841,1
2487,1
86049993,1
2610,1
-416391316,1
-1234302207,1
343929899,1
-66929004,1
-942742308,1
-323762763,1
121738639,1
223797288,1
3861992,1
1622548743,1
654174843,1
3667307,1
-271264515,1
3925,1
368558861,1
1455381880,1
95054933,1
-1962506224,1
2279,1
3447,1
132867009,1
344363646,1
-1593458197,1
-167517389,1
975459515,1
3958691,1
3613478,1
1474820691,1
141794999,1
141422491,1
4385866,1
-1155677194,1
88319647,1
120100,1
377019492,1
486069187,1
2597994,1
-1544772430,1
79901207,1
-875438957,1
94789,1
1483049134,1
836592401,1
3678695,1
-486830515,1
1643060519,1
-581090587,1
1522233743,1
-356989640,1
4386131,1
-1463962797,1
1723462032,1
90442,1
136444385,1
765791554,1
2855861,1
-1867158456,1
3959356,1
-1594693543,1
347384631,1
-1209708988,1
1585474427,1
-737198249,1
804008482,1
121513276,1
2669867,1
93028501,1
-1910494105,1
-320390864,1
4112245,1
136942943,1
4286470,1
3786638,1
2485742,1
89499,1
-1828490634,1
2914,1
2650,1
125290,1
131818610,1
68,1
513096353,1
2697092,1
129761,1
119829583,1
93269,1
46495502,1
1669193454,1
127907,1
4031032,1
324416710,1
3671564,1
79677,1
-1082053585,1
7393441,1
-2037806756,1
121400679,1
-67744177,1
127236748,1
2636654,1
225137547,1
-2005474955,1
102174781,1
140227694,1
127928,1
-135141468,1
132193000,1
140519281,1
-121869583,1
123379524,1
3990559,1
-910155597,1
796500744,1
583105998,1
280331946,1
-126654600,1
442369599,1
133159834,1
2557150,1
141798998,1
89887081,1
84246547,1
540468802,1
4026517,1
-1431011041,1
94917537,1
94830127,1
4134077,1
-1431011477,1
1015289332,1
87331499,1
-244312401,1
136574344,1
119287190,1
-375883796,1
4026341,1
481261777,1
1465768208,1
-316903491,1
-105644770,1
-167526450,1
-400586241,1
140663407,1
-1813796612,1
-1440979486,1
94851120,1
-880361811,1
-1748571631,1
-1533807609,1
-242631173,1
141772862,1
120114934,1
-577956617,1
140120128,1
-798211416,1
-301466466,1
-291833079,1
4282427,1
5176935,1
60827025,1
1247364960,1
455905818,1
994499709,1
4246687,1
-388853371,1
-131821392,1
-1857630255,1
490749017,1
-1242705550,1
231092445,1
4277839,1
-1576061455,1
81198398,1
3682459,1
1694431857,1
2496491,1
88406243,1
611838844,1
1689201940,1
-1548663406,1
703967481,1
-1034894488,1
285985998,1
-880504101,1
-124453409,1
1787909966,1
867094685,1
88522766,1
-1419299840,1
-1461600265,1
-901701998,1
-692775994,1
89143444,1
87342393,1
1012581399,1
102581129,1
-1494964668,1
428748588,1
1472800298,1
-1270609384,1
-2010028227,1
-1588638270,1
2633665,1
3135406,1
2917118,1
1375377774,1
-1419644478,1
3096426,1
1736469639,1
1937425060,1
1404143727,1
96787234,1
1703977944,1
-1592981064,1
212381015,1
-314993007,1
-679463614,1
215415201,1
1809845412,1
326616027,1
-1829636614,1
2689,1
4292872,1
-1413131363,1
73560,1
628798792,1
3099345,1
85729992,1
108100196,1
1113428040,1
102282460,1
88980,1
1996125008,1
76274,1
119040373,1
140680394,1
372937732,1
1650384807,1
383537265,1
4254149,1
-933485808,1
-980509314,1
-1270701240,1
131976076,1
140243053,1
207457632,1
3646475,1
133598817,1
347286336,1
-1045238016,1
521593048,1
4246416,1
136717597,1
-316731429,1
3240371,1
4257298,1
-1477586768,1
95205017,1
-284817195,1
127662891,1
1623433294,1
1855029408,1
3846761,1
93868918,1
416443800,1
-124512117,1
125927,1
995846104,1
289928031,1
-1588463021,1
-1436765396,1
332534649,1
145235750,1
-1911103210,1
332696349,1
-1698647816,1
4143086,1
2046563831,1
481183771,1
3653387,1
-1099243573,1
338762718,1
95248,1
-317268074,1
-1602775222,1
82265881,1
4257603,1
127448358,1
110037,1
478032812,1
-1144665140,1
-975854257,1
-144787465,1
-293623494,1
84759361,1
18579773,1
-1618701039,1
-1660343638,1
948964886,1
-814473790,1
1131465649,1
-328273392,1
1083200283,1
112,1
3310,1
4030571,1
141305477,1
1702900634,1
-2099018329,1
2463994,1
78,1
110,1
103,1
4142663,1
98,1
395423751,1
190479477,1
-341032232,1
2898473,1
481181049,1
-1116996387,1
144867640,1
172280135,1
3143251,1
1221103837,1
124823634,1
4461671,1
2999616,1
120225965,1
-741108991,1
-1417818832,1
-1397526013,1
-6767352,1
-1419641837,1
116560,1
-925710030,1
-1890118681,1
2696611,1
-320618946,1
101134622,1
1961559461,1
377019477,1
145010331,1
-184447032,1
1006085455,1
-824765493,1
-22642268,1
-1505637038,1
81087127,1
333153583,1
-177398746,1
140491099,1
-1257040571,1
140658614,1
-1028767445,1
857743627,1
102341134,1
-1537108375,1
82477147,1
-1039951561,1
-918194827,1
2012770386,1
-1332942550,1
804119324,1
133446067,1
136835470,1
1224949872,1
-1494963749,1
131984802,1
-120019155,1
-246719506,1
135965018,1
4257116,1
1353667928,1
-1277813631,1
90066,1
-2119895410,1
103236595,1
-463966371,1
2481347,1
82492520,1
-380937806,1
-1113857106,1
-1772424006,1
-2015252786,1
-404643433,1
831799628,1
-1441588577,1
1650380683,1
110039,1
-1585019366,1
3743305,1
810315200,1
269979546,1
224120761,1
-131843172,1
140458912,1
-319627814,1
1694440440,1
-512953180,1
-2106350098,1
-128741573,1
-1894061529,1
-1323633422,1
-288722335,1
1107856908,1
4330370,1
85911390,1
3850870,1
-354105399,1
128810,1
126360103,1
3739142,1
-258036255,1
4246184,1
-170963979,1
1207493803,1
103472592,1
481398849,1
-335534762,1
-1465841281,1
2849189,1
90032083,1
1586728874,1
347283300,1
-801793024,1
-1869180481,1
1819702054,1
767838034,1
-458105760,1
347281980,1
-659714827,1
1816040692,1
847113274,1
119977,1
93966,1
171827949,1
1496218164,1
391715302,1
4142954,1
308859882,1
-55098409,1
121504498,1
-926151141,1
799141379,1
121257527,1
143555660,1
1354436323,1
804011513,1
-893097693,1
-708148839,1
-201111319,1
-204088181,1
2891891,1
129185017,1
-2021136907,1
-1363528642,1
-325640168,1
337796775,1
-1436767322,1
-942221658,1
828162041,1
383530632,1
997750765,1
625555443,1
1592041016,1
4026893,1
-747190055,1
-1674093001,1
3790322,1
322741079,1
1999133413,1
140680753,1
-1742686908,1
-1309998961,1
-257894923,1
-1501658483,1
3990461,1
-1500892159,1
-1352652034,1
-2123397845,1
-2127889970,1
1925387,1
126262387,1
3994496,1
295323573,1
140422559,1
-63044025,1
106755606,1
810475873,1
89125393,1
-407516466,1
3682553,1
-1225697181,1
1377521173,1
-101101806,1
-1260662027,1
1766491917,1
1133152834,1
-918530021,1
141324331,1
105606188,1
1046684889,1
-336253667,1
-284932615,1
-805366692,1
285860485,1
55042281,1
327236777,1
102709498,1
94579515,1
348033375,1
-227918768,1
121256990,1
1230527916,1
1874908088,1
1414061543,1
975681537,1
-22447446,1
67361049,1
-271013297,1
4214564,1
136943302,1
-1162506404,1
101344699,1
-12414334,1
-1191893201,1
3847010,1
121020157,1
140572526,1
132882686,1
1369020777,1
216794718,1
140674257,1
4221032,1
125543,1
55502338,1
89137236,1
2081490168,1
3721150,1
-320390190,1
120546184,1
-1691678284,1
120441727,1
2995894,1
1487533823,1
-1436170054,1
4242496,1
121621040,1
4145878,1
-393290750,1
823637451,1
87559,1
-1453890132,1
1390281948,1
4249793,1
145241398,1
-2007786589,1
60140190,1
324986935,1
131984803,1
179647202,1
122820068,1
141781447,1
3752842,1
-2005477922,1
1667347233,1
337571467,1
140447421,1
-1381907845,1
-196293011,1
-89098848,1
86885530,1
-1082788797,1
4084426,1
3998974,1
-1095041136,1
121516575,1
145346225,1
423099634,1
4134506,1
-1997684760,1
340909151,1
-1233106426,1
219897279,1
140497993,1
139520683,1
-88915881,1
706395087,1
-1827596276,1
-1587954874,1
109286116,1
520353996,1
-1579832616,1
207589701,1
-1194755469,1
346778136,1
-284571726,1
4250771,1
-1231711895,1
-1529917707,1
-460468491,1
-859724890,1
503186667,1
1042205403,1
-949284474,1
-1201360499,1
645046943,1
2696676,1
2856001,1
91509088,1
2844715,1
-871887854,1
104083819,1
2897933,1
222073817,1
38876374,1
938547828,1
-277585131,1
140680441,1
-761913092,1
1545834826,1
-157000121,1
-1003052690,1
302403186,1
1946434440,1
-1021888661,1
140380174,1
3918832,1
127092916,1
122806696,1
139308823,1
-1190582044,1
-1867118163,1
1806110066,1
-1421208950,1
124573135,1
121397050,1
3868594,1
348506253,1
119834946,1
916027166,1
127452682,1
-1396218443,1
-2056231628,1
140063332,1
-627554531,1
-1095120633,1
-364487470,1
339797962,1
3963019,1
2019553624,1
129470295,1
3666896,1
298272129,1
4394581,1
-364497513,1
132198724,1
1294771651,1
19707108,1
-1162548573,1
2633666,1
106784221,1
66,1
67,1
-569579783,1
122925913,1
-1461970336,1
3635487,1
-257495160,1
-1588254845,1
347384281,1
616901367,1
1021685017,1
120343393,1
136717582,1
133319853,1
-1603937874,1
3725024,1
373328899,1
-1901332496,1
133379020,1
126155710,1
1057591638,1
310127044,1
-51625254,1
350629671,1
490668766,1
2920799,1
121253131,1
-1132119216,1
120219536,1
103479587,1
-1858356050,1
-281624952,1
-1769032249,1
-1115426668,1
-1462784129,1
297995545,1
1815228580,1
341109792,1
-1082821452,1
-1000302770,1
133167958,1
-174566821,1
341035713,1
-931106109,1
100373,1
89339,1
119973106,1
1919155398,1
118740370,1
172354187,1
-573304667,1
2709871,1
-1186906382,1
107030291,1
2712007,1
-513204842,1
123769721,1
-359596499,1
3682505,1
-1336711954,1
-629949240,1
126939895,1
-1473971717,1
-1594144130,1
164125521,1
1162572339,1
996874898,1
244114187,1
-109151394,1
-1724997439,1
-1111251780,1
3850750,1
95359,1
-1957434928,1
342144171,1
2921162,1
-1877198325,1
-1229555340,1
533220554,1
94927439,1
-1637226209,1
100382504,1
489379425,1
123424477,1
-1577750516,1
293305777,1
-96546505,1
806814313,1
-868514442,1
-1601819342,1
132880973,1
-134892653,1
127446088,1
348506233,1
348061699,1
347379852,1
342039732,1
-969889847,1
140530681,1
-1023269130,1
-942850119,1
120426714,1
-570723030,1
-1972349953,1
1051974922,1
806810255,1
144986822,1
-1121914896,1
-1982767786,1
96109861,1
4134142,1
-476531608,1
131677700,1
1985220639,1
-1093027928,1
3640100,1
55051008,1
-1333523408,1
1749770821,1
-293464944,1
371970897,1
-1019412175,1
1445950394,1
-1856516090,1
-1714915584,1
2813353,1
83678314,1
74536,1
4246474,1
92884,1
-20084628,1
1284745285,1
2885226,1
-310054473,1
118721857,1
308977078,1
561011956,1
-1353714120,1
-186035146,1
441732561,1
4034846,1
372937716,1
-1608581159,1
4191881,1
3999023,1
88428368,1
103464182,1
-1353190254,1
-210648663,1
-1055909563,1
1644257975,1
953515301,1
-1022135810,1
-323776156,1
1873172996,1
139511944,1
989554130,1
3825838,1
2111835174,1
129446641,1
136420285,1
141794804,1
66890601,1
363773781,1
-238632705,1
-1035492066,1
-485277096,1
120542912,1
4282552,1
-30610954,1
-284879313,1
112783,1
1104852371,1
126463987,1
4134455,1
862842862,1
1299473586,1
1470368861,1
-1292305047,1
-1056461494,1
-570737788,1
120318760,1
335253909,1
-329591849,1
206908776,1
-1593458325,1
2588657,1
-960365410,1
89125460,1
136721938,1
-101510181,1
87625,1
88097317,1
98630851,1
180848395,1
-1323876876,1
-146834098,1
-2020944627,1
-730480696,1
-1966961744,1
2643169,1
-1392459719,1
-620731786,1
-11015070,1
-1989915744,1
-1448625587,1
93071,1
613041918,1
4257379,1
1097466599,1
1551820399,1
4108852,1
-211463957,1
-353616779,1
140407580,1
140662906,1
-544709622,1
79,1
-631709264,1
-641284457,1
102473087,1
592562562,1
1593023785,1
145244749,1
-89130429,1
-2091755099,1
384261351,1
-368082031,1
328994326,1
2678984,1
1751794511,1
4250603,1
-981873668,1
-1781626197,1
86198,1
59972184,1
121177,1
136932115,1
126939901,1
-2040136150,1
140243237,1
127075049,1
138799124,1
370491284,1
-105951123,1
141961429,1
207313884,1
2728,1
4030985,1
-880649175,1
350466717,1
2463494,1
-1369725027,1
-144591021,1
-1512717580,1
-1537223523,1
3923180,1
-140022631,1
2444843,1
128199656,1
-950151413,1
-2018333668,1
134569118,1
3100004,1
344387652,1
119818547,1
-1145619409,1
-1757146596,1
1394983901,1
931048928,1
-1094451063,1
2696830,1
528246889,1
-883729192,1
-167454324,1
-336073685,1
-1071966111,1
1635049056,1
308852244,1
81862,1
88518919,1
-128567243,1
81337576,1
93707,1
223833421,1
-656670211,1
-1030236320,1
132177523,1
481537452,1
1333222820,1
-428604967,1
1390339889,1
-1341248457,1
-1363314409,1
555097718,1
-1616242454,1
1753324358,1
-72031570,1
-1263101954,1
2131784716,1
1052042733,1
-685998136,1
465559162,1
75968,1
2084443858,1
129816604,1
98525,1
-781832061,1
1795800016,1
-1816416723,1
-449152233,1
3244763,1
-1006827383,1
140288912,1
2489859,1
523373912,1
-1355423072,1
2127090396,1
3706998,1
1200014309,1
1107273028,1
144730459,1
109101,1
3739147,1
-374079918,1
501045868,1
120426704,1
-2048343441,1
138331421,1
-174884841,1
3682684,1
140231797,1
131688595,1
124962857,1
-1611851607,1
820338989,1
-802424892,1
245438367,1
854281026,1
122331247,1
-1490470807,1
121015279,1
2876659,1
2481352,1
-1587954755,1
2496665,1
-1423792150,1
82009801,1
-2072287193,1
-594773006,1
81289,1
-959143566,1
87235681,1
655506532,1
-119944359,1
83062567,1
-1523203286,1
4035388,1
373410342,1
-1334397123,1
1699830990,1
-967191420,1
136438225,1
-1702752074,1
-1226181574,1
-284706117,1
3635250,1
3115675,1
140227859,1
-222971496,1
-1742642311,1
121012039,1
-1358361321,1
125185153,1
3667258,1
-2078855612,1
121019629,1
-812554586,1
618592842,1
2643502,1
-1346566378,1
525831118,1
-1448520420,1
1525189416,1
-1340679650,1
-1515958400,1
106135333,1
1279014972,1
-257871095,1
435993901,1
-351303912,1
4333312,1
120226096,1
771253891,1
-1743822788,1
1886018857,1
-1423802287,1
-207906984,1
-1099514734,1
368594926,1
-2090972718,1
-161502595,1
3846814,1
846852997,1
-1421484548,1
2701129,1
215651613,1
-365946606,1
144872443,1
333839349,1
644053879,1
-1711608270,1
1473891927,1
-1902295182,1
-425635728,1
83357606,1
-1260023853,1
4293434,1
-1447663837,1
689286490,1
-1588026629,1
-171459574,1
-1588258426,1
141781796,1
977543861,1
-323956930,1
-2035878925,1
3635126,1
-68437353,1
45171104,1
-823109669,1
119826103,1
369152565,1
121738837,1
126356224,1
-285146072,1
2130000966,1
138079852,1
212125100,1
146158393,1
-1091412220,1
490659719,1
145237900,1
295343643,1
127230460,1
746335983,1
-736617357,1
130636984,1
-404912179,1
2885224,1
1076014391,1
1776042034,1
-1756242178,1
1474804447,1
81724,1
120338416,1
118665170,1
-794225427,1
-72283902,1
-316647562,1
94571152,1
3149993,1
334167370,1
342176979,1
-484845417,1
1785483110,1
-1417471583,1
124220644,1
835729472,1
-1146197243,1
3065075,1
2624895,1
387423535,1
-1450933131,1
1932452220,1
421466698,1
2254,1
122214280,1
-251748126,1
1254272186,1
341567964,1
1136495971,1
2058939398,1
-904832679,1
112861,1
88206238,1
-1756159286,1
-1346810614,1
1969258079,1
361609296,1
-1291872985,1
456618903,1
-1625988282,1
-1089808374,1
-121869725,1
4281991,1
-2054947558,1
-1302410451,1
-221409489,1
-121485368,1
-1333323808,1
-2128538374,1
1126579357,1
223731069,1
2013817130,1
276873006,1
140243279,1
2496653,1
1336339327,1
-1499125185,1
-1296163852,1
-1534105025,1
88324832,1
1251576695,1
-1162511640,1
84848457,1
121526102,1
-1666774159,1
103472894,1
-1612264919,1
-284815854,1
141463511,1
-293484333,1
-834012486,1
-1203431585,1
-1118316474,1
128105,1
93709,1
-1999301835,1
4462038,1
900475853,1
1200014375,1
-1832348100,1
119076082,1
-1587726253,1
1369009927,1
-1448857051,1
3091969,1
-1824042321,1
122695001,1
-2114817167,1
-236247130,1
874954253,1
-710217545,1
339942159,1
3711923,1
-132328881,1
1088863454,1
-1226238202,1
-1737351965,1
-920817563,1
667514300,1
-221024664,1
-1845545924,1
1585358682,1
-1832636985,1
133932723,1
-11081799,1
360590160,1
337804398,1
1391932613,1
2633812,1
-336312738,1
122474,1
3783796,1
268517510,1
-1786400331,1
140663041,1
4134509,1
141777091,1
67543212,1
3038,1
128667,1
3635545,1
-1067520365,1
3615988,1
293296907,1
346783653,1
-301266308,1
-90291527,1
380765892,1
124958576,1
120318841,1
140243105,1
-894381035,1
-62896738,1
338982106,1
324531666,1
121405188,1
89124997,1
-570343370,1
118360,1
1831069680,1
387567350,1
139295458,1
-1606904995,1
-868637374,1
1068358633,1
332537254,1
-171188642,1
3783830,1
101007105,1
-1285265850,1
80637,1
121627786,1
990529605,1
-1983854753,1
142903116,1
-1363746742,1
122813528,1
1645618256,1
119965637,1
2696769,1
341466705,1
6202118,1
-847463966,1
490951699,1
-942739026,1
1048992937,1
1123605938,1
-1367590026,1
1638127568,1
1387532412,1
346001787,1
1199729368,1
-281626277,1
-1581515163,1
1789034110,1
1161960898,1
-1714987462,1
1182883786,1
1639544106,1
-1691786327,1
-1363265394,1
290545504,1
4282592,1
127668502,1
3933881,1
-1178259860,1
-737154756,1
3994486,1
3718351,1
-136567848,1
339540213,1
-1040744115,1
-2098354766,1
-132056631,1
1011281485,1
4041749,1
396520786,1
-167307545,1
87228948,1
-1040596248,1
-1099477707,1
-1139371551,1
126012101,1
4227699,1
373078707,1
-1386496743,1
88394,1
79547,1
-910865871,1
113825664,1
2892023,1
-1423522615,1
-1347345313,1
3790324,1
-10070694,1
139990015,1
-245475749,1
-1756109698,1
-765719213,1
-1358358054,1
99015158,1
363415515,1
-1558295367,1
46491344,1
-543508089,1
-552393953,1
-1497824892,1
-1162610838,1
119399347,1
421082835,1
1859506351,1
-245492316,1
83440,1
945778634,1
219873321,1
55250280,1
-1742068423,1
-164341125,1
285133972,1
127723,1
3649546,1
4250833,1
227151624,1
130024655,1
-1714987458,1
-2090976930,1
140375540,1
81725,1
111124,1
122982264,1
-262178763,1
-1600519614,1
93836,1
-1558690707,1
132203553,1
-1741855755,1
-706977145,1
-145310742,1
4293144,1
133172,1
-183421840,1
3244536,1
-575293806,1
133004404,1
425001173,1
3786499,1
-936168580,1
76276,1
1065847867,1
4257367,1
-829117249,1
141788205,1
485528589,1
4394747,1
3607280,1
490964625,1
269824056,1
-1631299844,1
-1358108498,1
-400720227,1
755836075,1
102764618,1
2496500,1
103375030,1
-817816477,1
-1150338506,1
-83485032,1
94925017,1
1761518993,1
-293484102,1
1878697810,1
-1871588876,1
1838228897,1
-1352617573,1
1180425517,1
141305818,1
116269,1
-293109920,1
86911016,1
-94932864,1
-1255932803,1
893154346,1
-923343090,1
-1757851692,1
-27542034,1
1186470810,1
1592343030,1
3601504,1
516146501,1
119200,1
3608155,1
125756812,1
-284867620,1
-102859955,1
95432374,1
1226196601,1
-340453953,1
1947364098,1
2891801,1
2927909,1
881219925,1
126051073,1
98489466,1
98631109,1
102038629,1
2459426,1
361788981,1
124864921,1
82114,1
2035617818,1
-1032303012,1
363767560,1
371975518,1
137044844,1
123487336,1
1557252556,1
122711870,1
-1910927723,1
-2063858432,1
1229605796,1
-317268290,1
103213640,1
-1353917379,1
114083,1
372400755,1
-296702527,1
-328201518,1
387697900,1
-880147476,1
2557016,1
363774884,1
-864619166,1
2849449,1
-1420361128,1
-654107683,1
-1580347760,1
327230447,1
136813910,1
-1113583073,1
-588420066,1
-1312050581,1
104007164,1
1327372526,1
87154,1
-370097622,1
-140172405,1
1254494575,1
-252656832,1
139293545,1
-1090376939,1
4149692,1
121268317,1
3990524,1
140662904,1
-324167121,1
-754930289,1
125178553,1
-978297973,1
4138249,1
-1353107490,1
126356329,1
547068436,1
-1441037543,1
-1265690825,1
743399937,1
1602457338,1
2100898001,1
3401,1
95211919,1
-1526963440,1
-2007778255,1
532023198,1
103739409,1
-1160723287,1
2920805,1
227135876,1
-942890250,1
1124819145,1
99092331,1
3674336,1
127232459,1
-336070023,1
-448020269,1
-802057665,1
133166,1
925361315,1
-985362918,1
-93692747,1
-1579838583,1
81884594,1
-1597733071,1
120210824,1
125766911,1
-1441369688,1
-2028010421,1
1339633959,1
-800932728,1
-1246931072,1
989037167,1
-1123239699,1
-1579851426,1
119184914,1
4142737,1
-223728064,1
141180814,1
1300366179,1
392222241,1
383821414,1
-1719796515,1
2772999,1
4214531,1
4278203,1
2642,1
129897,1
75455,1
3828968,1
81081794,1
-848675881,1
4142736,1
-364416546,1
2603008,1
1440587739,1
139974620,1
665038157,1
-2093279520,1
1837932871,1
-1321505019,1
108756000,1
4386007,1
337425810,1
-257894685,1
-128741699,1
-378349887,1
-125087637,1
-89140230,1
324639826,1
3862097,1
134568985,1
2969807,1
-1357975498,1
102493943,1
-737154755,1
93022066,1
119425887,1
80936174,1
114511,1
-1291644468,1
518068629,1
86908838,1
-863792654,1
290280735,1
383815983,1
-809899604,1
